Issue,Volume,Title,Subtitle,Keywords,Abstract,Keywords,Link
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),Review of Thomason (1996): Contact languages: A wider perspective,,,,https://benjamins.com//catalog/jpcl.14.1.19leh
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),Review of Drechsel (1997): Mobilian Jargon: Linguistic and sociocultural aspects of a Native American pidgin,,,,https://benjamins.com//catalog/jpcl.14.1.20gra
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),"Review of Manessy (1995): Créoles, pidgins, variétés véhiculaires: Procès et genèse",,,,https://benjamins.com//catalog/jpcl.14.1.21nyl
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),"Review of Baker & Syea (1996): Changing meanings, changing functions. Papers relating to grammaticaliza-tion in contact languages",,,,https://benjamins.com//catalog/jpcl.14.1.22pla
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),"Review of Baker & Syea (1996): Changing meanings, changing functions. Papers relating to grammaticalization in contact languages",,,,https://benjamins.com//catalog/jpcl.14.1.23clo
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),John McWhorter in response to Derek Bickerton,,,,https://benjamins.com//catalog/jpcl.14.1.25joh
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),John Victor Singler in response to Derek Bickerton,,,,https://benjamins.com//catalog/jpcl.14.1.26joh
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),J. L. Dillard in response to Derek Bickerton,,,,https://benjamins.com//catalog/jpcl.14.1.27jld
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),Derek Bickerton in response to John Victor Singler,,,,https://benjamins.com//catalog/jpcl.14.1.28der
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),Derek Bickerton in response to J.L. Dillard,,,,https://benjamins.com//catalog/jpcl.14.1.29der
Journal of Pidgin and Creole Languages 13:2,Volume 13 (1998),Substrate influence in creole formation,The origin of give-type serial verb constructions in the Surinamese Plantation Creole,,,https://benjamins.com//catalog/jpcl.13.2.02mig
Journal of Pidgin and Creole Languages 13:2,Volume 13 (1998),Parallels between vowel subsystems of African American Vernacular English and Caribbean Anglophone Creoles,,,,https://benjamins.com//catalog/jpcl.13.2.03tho
Journal of Pidgin and Creole Languages 13:2,Volume 13 (1998),Tone and stress in Papiamentu,The contribution of a constraint-based analysis to the problem of creole genesis,,,https://benjamins.com//catalog/jpcl.13.2.04riv
Journal of Pidgin and Creole Languages 13:2,Volume 13 (1998),The syntax of some locative expressions in Sranan,"Preposition, postposition, or noun?",,,https://benjamins.com//catalog/jpcl.13.2.05pla
Journal of Pidgin and Creole Languages 13:2,Volume 13 (1998),How creoloid can you get?,,,,https://benjamins.com//catalog/jpcl.13.2.07muh
Journal of Pidgin and Creole Languages 13:2,Volume 13 (1998),"Jones E. Mondesir, September 19, 1915 – November 17, 1996",,,,https://benjamins.com//catalog/jpcl.13.2.09all
Journal of Pidgin and Creole Languages 13:2,Volume 13 (1998),Natalie Operstein: Was Lingua Franca ever creolized?,,,,https://benjamins.com//catalog/jpcl.13.2.11nat
Journal of Pidgin and Creole Languages 13:2,Volume 13 (1998),Review of Kouwenberg (1994): A grammar of Berbice Dutch Creole,,,,https://benjamins.com//catalog/jpcl.13.2.13muf
Journal of Pidgin and Creole Languages 13:2,Volume 13 (1998),"Review of Andreas Oldendorp, Stein & der Voort (1996): Criolisches Wörterbuch",,,,https://benjamins.com//catalog/jpcl.13.2.14are
Journal of Pidgin and Creole Languages 13:2,Volume 13 (1998),Review of Clements (1996): The genesis of a language. The formation and development of Korlai Portuguese,,,,https://benjamins.com//catalog/jpcl.13.2.15sto
Journal of Pidgin and Creole Languages 13:2,Volume 13 (1998),"Review of Ludtke & Perl (): Lengua y cultura en el Caribe hispánico: Actas de una sectión del Congreso de la Asociaciôn de Hispanistas Alemanes celebrado en Augsburgo, 4-7 de marzo de 1993",,,,https://benjamins.com//catalog/jpcl.13.2.16mor
Journal of Pidgin and Creole Languages 13:2,Volume 13 (1998),Review of Gupta (1994): The step-tongue: Children’s English in Singapore,,,,https://benjamins.com//catalog/jpcl.13.2.17fie
Journal of Pidgin and Creole Languages 13:2,Volume 13 (1998),Review of Nwenmely (1996): Language reclamation: French creole teaching in the UK and the Caribbean,,,,https://benjamins.com//catalog/jpcl.13.2.18all
Journal of Pidgin and Creole Languages 13:1,Volume 13 (1998),Pidgin Ngarluma,An Indigenous Contact Language in North Western Australia,"Australian Aboriginal Languages, Historical Linguistics, Language Contact, Aboriginal History, Pidgin and Creole Studies","This paper discusses evidence of an early pidgin in use amongst Aboriginal people of the north west coast of Western Australia. The crucial evidence comes from an Italian manuscript describing the rescue, by local Aborigines, of two castaways wrecked on North West Cape in 1875. The data reveals that the local Aborigines attempted to communicate with the Italian-speaking survivors using what appears to be an Australian language spoken some 300 kilometers further along the coast, around the emerging center of the new Pilbara pearling industry. I present an analysis of the material, showing that it differs from Australian languages of the area in significant ways and can be considered a reduced variety. I conclude that this variety is an indigenous pidgin — the first to be described for Australia.",https://benjamins.com//catalog/jpcl.13.1.02den
Journal of Pidgin and Creole Languages 13:1,Volume 13 (1998),A Sociohistoric Examination of Afrogenesis,,"Castle Slaves, Language Contact, Language Ecology, Cormantin, Pidgin Hawaiian, McWhorter, Mulattoes, West Africa, African Languages, Afrogenesis, Continental Drift, Atlantic Creoles","Afrogenesis is taken here to mean the belief that the English-based Atlantic creole languages originated on the West Coast of Africa. This paper shows that Afrogenesis, originally proposed in work by Hancock and by Smith, and now given a new lease on life by McWhorter, is at best highly dubious. The same is true of any single-source, diffusionist account of the similarities between the English-based creoles.",https://benjamins.com//catalog/jpcl.13.1.03bic
Journal of Pidgin and Creole Languages 13:1,Volume 13 (1998),Multifunctionality and Variation Among Grammars,The Case of the Determiner in Haitian and in Fongbe,"Multifunctionality, Functional Heads, Determiner, Fongbe, variation among Grammars, Haitian","A multifunctional item is a lexical item that has more than one function. This paper argues that the determiner of Haitian and Fongbe is a multifunctional head. It can appear as the head of several functional category projections, namely, DP, MoodP, TP, and AspP. Given the Projection Principle, how can a single functional item appear as the head of different functional category projections? My account of the multifunctional character of such functional items is twofold. First, multifunctional heads lack categorial features. Second, the category of the projection of a multifunctional head is determined by its complements. It is expected that a multifunctional item will be the object of variation among speakers. The data analyzed in this paper are drawn from a sample of speakers of both languages. Two clear patterns emerge which I will refer to as grammar 1 (which includes speakers of both Haitian and Fongbe) and grammar 2 (which also includes speakers of both Haitian and Fongbe). The striking fact about these data is that the same cluster of properties distinguish grammar 1 from grammar 2 in both Haitian and Fongbe.",https://benjamins.com//catalog/jpcl.13.1.04lef
Journal of Pidgin and Creole Languages 13:1,Volume 13 (1998),Layer Upon Layer of Languages,,,,https://benjamins.com//catalog/jpcl.13.1.06muh
Journal of Pidgin and Creole Languages 13:1,Volume 13 (1998),Herman Christiaan Wekker 1943-1997,,,,https://benjamins.com//catalog/jpcl.13.1.08seu
Journal of Pidgin and Creole Languages 13:1,Volume 13 (1998),Genitival Structures in Krio,,,,https://benjamins.com//catalog/jpcl.13.1.10dud
Journal of Pidgin and Creole Languages 13:1,Volume 13 (1998),Review of Martinez (1994): Langues et société aux Antilles: Saint-Martin,,,,https://benjamins.com//catalog/jpcl.13.1.12haz
Journal of Pidgin and Creole Languages 13:1,Volume 13 (1998),Review of Verhaar (1995): Toward a reference grammar of Tok Pisin: An experiment in corpus linguistics,,,,https://benjamins.com//catalog/jpcl.13.1.13sie
Journal of Pidgin and Creole Languages 13:1,Volume 13 (1998),Review of Maurer (1995): L’angolar. Un creole afro-portugais parlé à Sâo Tomé,,,,https://benjamins.com//catalog/jpcl.13.1.14ada
Journal of Pidgin and Creole Languages 13:1,Volume 13 (1998),Review of Arends (1995): The early stages of creolization,,,,https://benjamins.com//catalog/jpcl.13.1.15bic
Journal of Pidgin and Creole Languages 13:1,Volume 13 (1998),Review of Baker (1995): From contact to creole and beyond,,,,https://benjamins.com//catalog/jpcl.13.1.16chr
Journal of Pidgin and Creole Languages 13:1,Volume 13 (1998),Review of Bruyn (): Grammaticalization in creoles: The development of determiners and relative clauses in Sranan,,,,https://benjamins.com//catalog/jpcl.13.1.17sch
Journal of Pidgin and Creole Languages 13:1,Volume 13 (1998),"Early Hawaiian Pidgin and ""Colloquial English""",,,,https://benjamins.com//catalog/jpcl.13.1.19sar
Journal of Pidgin and Creole Languages 13:1,Volume 13 (1998),The Heart of the Issue,Input Deprivation,,,https://benjamins.com//catalog/jpcl.13.1.20joh
Journal of Pidgin and Creole Languages 13:1,Volume 13 (1998),Ingo Plag,,,,https://benjamins.com//catalog/jpcl.13.1.21ing
Journal of Pidgin and Creole Languages 13:1,Volume 13 (1998),Salikoko S. Mufwene,,,,https://benjamins.com//catalog/jpcl.13.1.22sal
Journal of Pidgin and Creole Languages 12:2,Volume 12 (1997),Relexification in Creole Genesis,The Case of Demonstrative Terms in Haitian Creole,,"The purpose of this paper is twofold. First, I present a formal representation of the process of relexification hypothesized to play a role in the formation of creole languages. Second, I show how this process operates on the basis of a subset of Haitian data.",https://benjamins.com//catalog/jpcl.12.2.02lef
Journal of Pidgin and Creole Languages 12:2,Volume 12 (1997),Predicative Constructions and Functional Categories in Haitian Creole,,,"This paper seeks to provide a unified analysis of the particle se in Haitian Creole, traditionally identified as an equality marker, a resumptive pronoun, or a focus marker. This study also serves to illustrate the role and the structural organization of functional projections in this non-inflected language. Under the proposed analysis, se (as well as ye, which has long been recognized as bearing a relation to se) is not a verbal copula; rather, it is a predicate forming aspectual head. A unified analysis based on general principles of UG is offered for se, appearing in predicative sentences, in nominal clefts, and in predicate cleft constructions. It is argued that in all these contexts, se always occurs with DP predicates or predicates headed by a functional head, such as CP predicates, not with any other type of predicates.",https://benjamins.com//catalog/jpcl.12.2.03dep
Journal of Pidgin and Creole Languages 12:2,Volume 12 (1997),Property Items and Predication in Sranan,,,"This paper revisits the long-standing controversy over whether so-called predicate adjectives like bigi 'big', bradi 'wide', etc. in Sranan (and other creoles) are truly adjectives or a subclass of verb. Using a variety of diagnostics, it concludes that such items are in fact verbal in their predicative function. Moreover, it argues that such items are best referred to as ""property items"" which display flexible categoriality, behaving like intransitive as well as transitive verbs, and also as adjectives which can either modify nouns or head adjectival phrases of degree. So-called predicate adjective structures in Sranan fall into two categories — those where property items function as intransitive verbs, and those involving predicate phrases in which the copula de precedes either adjectival phrases of degree or true adjectives, including those derived via reduplication from property items and others imported from Dutch. These conclusions apply more specifically to the variety of Sranan spoken as a native language by the majority of the African-descended population of Suriname. Another dialect of Sranan, associated primarily with non-native speakers, appears to treat property items in their predicative function as adjectives rather than verbs.",https://benjamins.com//catalog/jpcl.12.2.04win
Journal of Pidgin and Creole Languages 12:2,Volume 12 (1997),Creole Studies and Sociolinguistics,,,,https://benjamins.com//catalog/jpcl.12.2.06win
Journal of Pidgin and Creole Languages 12:2,Volume 12 (1997),Creolistics and the Study of Latin American Spanish,,,,https://benjamins.com//catalog/jpcl.12.2.08sch
